id,house_value,house_age,household_size,vacant_units,population,income,age_population,postgrads,no_hs,diversity_index,unemployment,employed_technology,dist_landfills,dist_airports,dist_libraries,dist_supermarkets,dist_malls,dist_police,dist_hospitals,dist_universities,dist_schools,dist_parks,dist_coast,latitude,longitude
60650514012,1291667,1998,3.28,15,1490,200001,78.3,9.13,0,20.6,0,1.59,11.25,25,10.95,9.13,2.64,9.55,11.48,7.28,2.55,1.47,120.9,33.78,-116.29
60650453063,1610294,1978,1.66,135,934,73450,33.7,5.57,8.35,85.1,30.57,0,2.92,16.32,2.86,9.9,0.9,4.25,5.27,7.1,1.11,0.7,124.47,33.74,-116.21
60650457062,554054,1967,1.79,198,584,113621,25.3,0,54.11,61.6,24.26,0,7.83,7.02,0.88,14.81,0.75,5.28,8.42,2.74,0.96,0.48,124.58,33.68,-116.17
60650445051,927941,1976,1.72,76,1250,84170,70.1,6.32,3.28,54.7,4.31,0,20.99,15.02,2.73,10.87,1.58,2.74,19.2,2.1,3.19,1.96,116.01,33.81,-116.37
60650445054,877451,1986,1.96,18,712,77896,63.3,1.54,16.57,76.4,9.85,0,22.77,13.3,1.06,10.94,1.14,3.69,17.46,1.89,1.46,1.25,115.23,33.81,-116.39
60650514022,661932,1983,2.91,15,2014,43908,77.9,12.26,0,23.8,0,0,10.66,24.12,10.35,7.56,1.01,7.95,10.55,6.71,2.23,1.61,119.77,33.77,-116.29
60650514023,596847,1962,3.13,22,1085,101254,75.1,24.33,1.29,35.9,6.55,0,10.19,23.42,9.88,6.51,0.53,7.04,9.85,6.56,2.25,1.62,119.16,33.76,-116.29
60650452333,0,1964,2.92,9,1010,46474,32.5,4.65,4.65,85.2,7.49,0,9.84,22.82,9.53,5.63,0.76,6.33,9.3,5.69,1.55,1.6,118.67,33.75,-116.3
60650452331,604839,1975,2.26,3,978,45046,37,9.82,9.41,82.1,12.51,3,7.66,20.85,7.35,5.06,2.67,7.5,7.28,4.87,2.36,2.11,119.68,33.75,-116.28
60650406192,1517956,1975,2.52,102,2174,160888,37.4,2.21,1.7,86.2,0,28.19,10.63,13.79,0.57,16.66,3.1,4.49,11.19,5.23,0.45,0.71,49.1,33.96,-117.57
60372083022,880435,1959,2.42,77,1950,125903,35.7,5.28,6,86,6.85,0,6.7,20.93,0.57,5.56,1.64,1.49,0.38,1.64,0.47,0.18,19.39,34.07,-118.26
60372084011,679012,1975,4.57,16,2060,101838,33.9,4.03,12.33,76.9,1.74,1.33,6.76,20.28,1.3,5.39,0.85,0.89,1,1.08,0.14,0.76,18.73,34.06,-118.27
60372084022,0,1973,2.17,9,813,44257,37,15.01,27.31,85.1,3,0.9,7.01,20.69,0.99,5.46,1.4,1.43,0.44,1.66,0.47,0.49,19.1,34.07,-118.27
60376037021,874468,1970,3.92,14,1774,152024,41.8,3.66,5.52,88.7,1.93,8.37,6.77,4.33,1.21,5.73,2.98,1.75,3.77,0.8,0.65,0.64,7.6,33.89,-118.33
60376037022,857558,1982,2.54,32,1539,91784,40.8,2.08,2.21,87.7,3.53,3.2,7.36,5.25,1.49,4.67,2.79,1.46,4.66,0.62,0.9,0,6.8,33.88,-118.34
60376037023,883287,1992,2.9,20,1936,125606,43.6,8.42,6.15,87.3,7.3,3.45,7.63,4.23,1.57,4.87,2.21,0.88,4.63,1.08,0.25,0.43,6.92,33.89,-118.34
60376037024,989766,1969,2.84,9,1649,154843,46.9,7.88,5.76,86.6,5.28,0,8.21,4.32,1.72,4.29,1.78,0.31,5.22,1.52,0.36,0.29,6.45,33.89,-118.34
60376205011,0,1976,1.89,73,1654,86213,41.2,9.73,0.91,69.2,6.36,18.93,11.06,6.47,1.82,0.88,1.57,3.21,6.54,4.71,0.56,0.22,3.58,33.89,-118.37
60376205012,682471,1992,2.72,7,2093,110034,39.8,7.6,0.1,74.5,1.91,32.31,9.94,6.29,1.98,2.01,1.35,2.46,5.87,3.72,0.88,0.25,4.26,33.88,-118.36
60376205013,562950,1978,2.35,49,2171,82299,43.4,11.88,3.22,67.7,1.28,0.65,10.74,5.46,1.69,1.64,0.56,2.39,7.1,4.06,0.69,0.79,4.36,33.89,-118.37
60376205016,447452,1964,2.92,78,1164,105014,38.9,25.77,0,72.4,2.08,10.79,11.6,6.11,2.47,0.75,1.27,3.36,7.29,5.02,1.05,0.26,3.61,33.89,-118.37
60376205212,446226,1975,2.47,8,1340,55342,37.6,8.28,2.01,83.7,0,16.96,9.61,7.15,1.52,2.49,0.67,3.09,4.94,3.98,0.5,0.59,4.01,33.87,-118.36
60376206011,390000,1975,2.12,33,1412,51628,44.5,5.17,0,81,4.08,2.58,8.7,7.57,2.25,2.33,0.1,3.3,4.14,3.69,0.56,0.43,4.42,33.87,-118.36
60376206013,358500,1980,2.06,18,1699,70721,38.3,10.95,0,78.9,7.86,2.02,9.77,8.18,1.22,2.64,0.73,3.21,4.12,4.77,0.48,0.15,3.48,33.87,-118.37
60376206021,417961,1974,2.99,11,1102,80586,44.1,14.79,0,77.1,12.39,2.55,8.62,8.7,2.57,1.31,1.24,3.36,3.01,4.56,0.84,0.04,3.88,33.86,-118.36
60376206022,887500,1981,2.63,134,1668,82962,41.4,6.06,2.04,75.8,5.51,4.67,9.08,8.8,2.19,1.61,1.35,3.6,3.12,4.86,0.48,0.14,3.6,33.86,-118.36
60376206023,947650,1956,2.5,7,663,173298,43.4,9.8,7.84,81.6,8.25,0.44,9.37,8.65,1.83,1.97,1.29,3.44,3.43,4.89,0.16,0.34,3.5,33.86,-118.36
60376206024,1503425,1954,3.11,8,1098,155160,47.3,15.57,0,74,1.63,1.66,9.89,9.14,1.72,2.23,1.63,2.89,3.36,5.52,0.73,0.16,2.98,33.86,-118.37
60590423244,736680,1959,2.71,37,979,118644,65.4,24.72,5.52,39.5,0,6.88,5.87,27.82,2.44,3.55,3.15,2.65,7.68,6.68,2.34,0.84,1.93,33.51,-117.72
60590423252,1689103,1975,3.39,9,1100,200001,44.2,34.27,2.91,58.8,8.86,3.43,7.48,26.61,0.74,4.42,1.37,0.96,5.96,5.05,1.44,0.59,3.09,33.52,-117.72
60590423261,1849227,1977,3.12,6,1261,200001,39.8,13.48,1.82,69.3,1.21,1.45,8.79,25.63,0.9,5.47,0.3,0.81,4.63,3.84,0.39,0.05,3.74,33.53,-117.72
60590626362,969828,1975,3.85,16,1310,93119,36,6.64,11.07,79.7,1.81,7.88,15.83,20.84,1.81,0.89,1.4,2.21,2.74,4.09,0.69,0.28,7.69,33.58,-117.72
60590626433,848958,1977,2.3,300,816,134203,57,21.57,0,43.3,16.29,0,15.07,11.73,2.43,3.96,2.95,5.23,9.24,7.14,2.27,0.4,0.56,33.59,-117.86
60590423341,580882,1965,2,96,830,60684,48.9,26.51,13.25,73.1,9.06,13.11,13.66,23.31,2.45,2.63,0.48,2.59,2.53,3.66,1.23,0.67,7.49,33.57,-117.71
60379201101,659341,1986,2.54,11,616,85409,43.7,32.47,1.95,67.6,3.65,0.91,4.64,32.29,4,2.52,2.28,6.93,6.41,3.47,1.1,0.76,44.98,34.44,-118.54
60371351111,852500,1995,2.86,27,664,125206,42.7,5.12,23.49,81.5,0,5.03,7.39,13.76,2.61,1.54,1.17,3.69,2.04,1.21,0.87,0.6,17.45,34.2,-118.61
60371351112,824713,1972,1.89,119,1204,81890,44.5,12.13,4.65,74,1.34,4.5,6.71,13.77,2.78,1.61,0.87,4.29,2.5,1.4,0.96,0.76,16.89,34.19,-118.61
60371351113,281667,1960,2.54,60,921,28199,40.3,16.61,0.87,82,5.52,17.84,6.27,13.59,2.65,1.98,0.56,4.62,2.97,1.53,1.13,1.05,16.54,34.19,-118.61
60371352011,826172,1999,1.94,193,844,89167,41.3,21.92,0.71,73.8,15.58,6.61,7.33,15.49,1.73,0.22,0.31,5.01,1.47,2.95,0.89,0.61,17.15,34.19,-118.63
60371352021,310000,1976,2.71,146,1524,41073,42.8,15.22,0,75.7,20.6,12.75,8.09,16.41,1.28,1.19,0.94,5.41,1.38,3.85,0.48,0.92,17.49,34.19,-118.64
60371352022,562977,1966,4.12,22,1915,66989,42.7,8.09,0.78,73.7,1.46,10.67,7.64,16.65,0.67,1.37,0.43,5.94,1.98,4.12,0.19,0.96,16.98,34.19,-118.64
60371352023,390625,1974,4.47,2,1756,44917,43.2,8.6,0.91,68.8,5.97,4.16,6.94,16.68,0.57,1.66,0.81,6.43,2.62,4.26,0.96,1.46,16.36,34.18,-118.64
60070025001,694149,1972,3.42,35,2621,37285,30.1,0.53,3.59,74.5,0,0.2,31.92,51.48,1.28,46.75,2.73,1.7,3.39,20.79,0.41,0.68,168.14,39.52,-121.56
60070025002,625000,1970,3.08,4,1118,66878,31.1,4.65,7.33,72.5,11.61,0,31.33,51.74,1.82,47.11,2.94,2.27,3.02,20.68,1.63,1.5,169.22,39.52,-121.55
60070025003,838235,1969,2.99,17,1482,72091,32.8,0.81,3.04,84.9,15.03,3.66,30.45,50.22,2.6,45.54,4.04,0.52,4.48,19.39,0.16,0.75,169.07,39.53,-121.57
60070027002,1599138,1967,3.86,24,1491,159086,38,2.28,0.74,57.9,0,0,34.62,55.56,2.49,50.93,2.3,2.59,1.2,24.4,0.28,1.77,168.23,39.51,-121.53
60070027003,669872,1965,3.31,37,1893,81935,37.8,2.59,0.85,58,0,0,32.4,54.09,3.81,49.57,3.84,3.77,2.9,22.64,1.6,2.43,170.1,39.52,-121.53
60730194052,822485,1995,2.65,32,1706,85094,33.7,1.17,3.58,85.2,1.29,0.58,2.82,8.79,1.87,6.72,1.38,1.66,2.25,3.33,0.81,0.49,8.73,33.19,-117.27
60730194053,880376,1995,3,1,802,98899,27.8,11.85,1.12,86.5,6.14,8.06,2.71,8.56,2.33,6.2,0.97,2.11,1.72,2.82,0.42,0.57,8.29,33.19,-117.28
60730194061,1127874,1991,2.58,54,2324,115944,39.4,1.03,0.43,81.5,4.98,9.07,3.15,9.23,1.3,7.53,2.14,1.14,3.07,3.15,1.05,0.92,9.42,33.2,-117.27
60411041022,1965318,1975,2.5,54,2224,200001,40.5,2.97,0.27,83.6,10.85,3.73,8.98,35.85,2.32,2.33,0.83,1.62,0.84,17.2,0.59,0.43,5.3,38.1,-122.57
60730195011,1171466,2000,3.7,1,1206,200001,29.2,0,36.9,69.6,2.87,0,4.57,11.46,2,9.99,1.52,2.8,5.73,3.16,0.33,0.58,11.64,33.21,-117.25
60610207113,1886719,1976,2.35,44,1464,200001,36.3,3.35,1.5,67.7,4.9,2.48,11.53,39.57,1.66,4.04,1.31,6.68,1.39,6.14,1.03,0.36,116.59,38.74,-121.24
60610207112,220122,1960,2.47,52,1084,65400,33.5,14.3,0,67.8,14.11,4.97,12.49,40.55,2.53,5.19,0.61,7.17,2.56,6.94,0.15,0,116.99,38.74,-121.23
60376506031,284259,1964,3.49,22,1914,36236,44.5,18.29,0.26,72.9,5.69,5.58,9.72,11.02,0.74,1.98,1.45,2.12,1.63,5.34,0.16,0.48,2.26,33.85,-118.37
60376506032,0,1973,2.93,34,1883,31738,53.8,10.99,0,72.1,1.17,7.81,9.85,11.56,0.58,2.34,1.07,2.09,1.46,4.88,0.62,0.46,2.13,33.84,-118.37
60376507011,567913,1948,2.62,21,893,154766,45.8,9.07,0,74.5,0,10.26,8.86,12,0.97,2.33,1.28,2.02,0.46,3.72,0.56,0.38,3.03,33.84,-118.36
60376507012,300000,1983,2.85,86,2283,52872,48.8,15.16,1.1,71.9,2.46,11.88,8.23,12.41,1.31,2.81,0.3,1.6,1.11,2.99,0.6,0.72,3.69,33.83,-118.35
60376507022,1204268,1940,3.24,15,795,200001,45.6,38.62,3.02,74.1,3.84,0.75,9.54,12.36,1,2.78,1.21,2.69,1.08,3.77,0.07,0.09,2.48,33.83,-118.37
60376507023,1196691,1940,3.15,43,1491,200001,45.1,12.54,0.67,73.6,3.98,7.15,9.69,13.05,1.72,2.68,0.66,2.94,1.57,3.1,0.76,0.7,2.52,33.83,-118.36
60952501052,184615,1998,2.86,3,687,35642,44.9,11.64,25.33,68.1,11.06,3.92,12.09,13.48,4.39,21.42,0.49,5.44,2.85,5.13,2.13,1.53,8.55,38.13,-122.21
60952503002,921460,1978,2.83,8,637,187300,37.8,0.94,9.73,89.4,7.07,2.38,15.7,16.77,0.83,16.72,4.16,1.51,3.38,2.42,0.36,1.06,5.45,38.1,-122.23
60952503003,1451220,1957,2.88,24,1055,200001,41.3,0,0,87.9,17.52,0,15.89,17.01,0.24,16.98,4.1,2.14,3.9,3.01,0.57,0.56,5.72,38.1,-122.22
60952505022,2000001,1966,2.76,35,1465,200001,45.6,13.04,1.57,85.5,11.3,2.01,16.41,19.74,2.87,16.22,4.89,4.6,6.74,4.3,1.84,0.48,5.73,38.09,-122.2
60952506042,2000001,1962,2.59,2,610,200001,55.1,24.43,1.15,80.1,0.99,3.2,16.14,20.89,1.38,12.47,5.6,5.68,8.23,1.58,1.75,0.83,3.34,38.07,-122.22
60952506041,1987903,1958,2.86,24,828,200001,45.2,19.44,31.76,83.8,6.77,0.92,16.18,21.18,2.12,12.64,6.35,4.71,7.28,0.77,1.92,1.16,2.99,38.07,-122.22
60816093001,1513158,1940,3.49,14,524,90109,41.8,82.82,0,66.1,7.59,14.86,4.33,22.5,2.04,0.42,1.22,2.11,2.07,1.49,0.49,0.57,3.11,37.49,-122.25
60816093002,625000,1988,3.66,6,714,33799,43.3,74.93,0,53,9.01,5.6,4.72,22.71,2.3,1.3,2.07,2.37,1.26,1.68,0.4,0.89,3.76,37.49,-122.25
60816125001,293333,1986,4.02,15,1557,40901,32.9,37.38,0.64,68,4.32,19.39,5,31.09,0.75,0.83,0.9,0.62,3.05,1.11,1.01,0.59,4.74,37.46,-122.18
60816125003,369014,1973,3.49,17,744,50000,38,138.31,0,60.4,2.03,12.26,6.1,29.91,0.4,1.32,0.71,0.64,2.52,2.08,1.12,0.22,4.84,37.45,-122.17
60816126001,600806,1968,3.48,17,496,55689,40.9,107.26,0,57.4,0,5.51,6.4,29.98,0.76,0.95,0.95,0.88,1.66,1.81,1.68,0.25,5.49,37.45,-122.18
60816126002,676724,1968,2.72,42,1701,53325,33.6,31.69,1.53,61.1,1.45,23.58,5.83,30.63,0.68,0.32,0.3,0.73,2.06,1.16,1.82,0.08,5.52,37.45,-122.18
60816126003,656667,1974,3.48,27,2777,40054,52.1,15.41,0.18,66.6,1.79,0,5.2,31.31,1.08,0.39,0.14,1.04,2.63,0.47,1.76,0.31,5.38,37.45,-122.19
60816127001,927019,1965,2.81,14,1259,114863,47.5,26.29,0,49.6,5.99,3.4,6.75,29.99,1.15,1.25,0.92,1.51,1.1,1.97,1.12,0.43,5.95,37.44,-122.18
60133591034,818345,1960,3.25,37,2402,125101,44.4,5.08,0,85.6,6.98,0,3.34,26.64,1.43,1.13,2.9,1.07,17.77,6.11,0.86,0.28,1.82,38,-122.3
60133591052,776650,1969,2.87,25,2119,118799,40.3,22.7,4.67,75.7,3.47,6.33,6.49,26.07,2.85,3.78,2.53,2.52,14.25,9.13,2.37,0.72,0.32,38.02,-122.29
60133592031,541964,1955,2.87,15,1111,82074,44.8,33.39,5.58,81,0,12.67,8.44,21.73,1.64,4.37,2.23,1.8,13.12,8.92,0.24,0.01,3.45,38.01,-122.25
61110043043,265789,1964,2.19,29,1394,26244,40,8.61,3.08,85.8,18.3,5.58,15.49,3.03,3.47,10.61,0.7,3.43,7.93,3.87,1.11,0.27,2.55,34.18,-119.21
61110043044,462162,1953,2.41,35,1457,74349,33,0,17.78,85.4,5.74,0.47,16,3.36,3.78,10.79,0.06,4.13,8.6,4.57,1.45,0.45,1.93,34.18,-119.22
61110044002,1652256,2002,3.53,8,1632,200001,33.1,2.82,22.18,84.9,1.26,0.4,18.27,7.13,1.02,14.68,3.57,0.45,9.83,4.32,0.6,0.08,0.98,34.15,-119.19
61110044004,1339109,1983,2.43,82,1630,147477,40.5,5.09,0,83.9,2.63,0,18.97,7.46,1.54,15.07,4.36,0.57,10.59,5.22,0.7,0.18,0.36,34.15,-119.2
60014332003,923822,1968,3.24,31,2140,124977,31.4,3.88,3.18,87.2,3.73,4.56,5.92,10.61,1.54,6.8,0.47,2.95,3.57,1.59,1.11,0.84,3.48,37.69,-122.13
60014334005,1037037,2005,2.45,20,1396,159866,48.1,7.45,4.73,46,7.77,7.58,4.74,7.87,1.34,10.12,2.9,5.43,2.59,4.55,0.79,0.13,1.25,37.69,-122.16
60971513104,251000,1944,3.58,9,1340,61273,36.7,3.43,0,70.5,1.55,0,7.34,28.09,2.67,11.53,0.52,0.47,13.31,0.63,0.22,0.19,26.97,38.34,-122.68
60971513111,161310,1964,3.68,20,1109,64215,34,9.83,2.98,80.2,0,1.12,8.92,31.3,5.57,11.04,1.14,3.06,10.06,2.32,1.26,1.37,25.07,38.32,-122.68
60290059002,402841,1961,3.56,25,1526,55868,34.5,3.87,1.11,87.9,4.33,0,29.76,59.45,23.32,62.85,35.95,2.61,35.06,50.09,2.11,2,119.43,35.06,-118.15
60290059003,189474,1957,3.65,13,1057,23282,31.1,0,11.64,86.1,12.64,0,28.24,58.46,25.37,61.32,32.34,3.25,31.78,48.61,2.14,0.9,117.09,35.05,-118.19
60373102011,901961,1975,2.8,14,726,76391,43.5,6.61,5.23,58.8,0,0,3.8,6.6,1.18,2.21,1.33,1.39,5.64,1.48,0.72,0.29,26.79,34.19,-118.3
60373102012,826835,1958,2.66,11,786,94479,45.5,9.16,1.4,53.2,1.97,4.64,4.09,6.05,1.43,2.72,1.44,1.55,5.76,1.9,0.57,0.39,26.91,34.19,-118.3
60590762042,872699,1984,1.8,135,3102,85291,29.2,3.93,7.06,72.1,8.18,3.84,2.84,16.51,1.72,4.13,0.82,1.08,2.39,1,0.44,0.28,20.73,33.8,-117.86
60379102101,831152,1967,2.97,54,2634,107880,39.9,17.54,3.95,86.1,2.47,0.84,5.42,12.33,4.1,5.88,2.6,9.82,7.57,6.4,0.36,1.98,72.2,34.62,-118.19
60379105043,596875,2007,1.61,124,1488,62290,28.4,0,0.81,81.9,2.24,0,4.25,8.7,1.5,5.87,2.03,2.41,4.1,11.5,0.26,0.75,70.93,34.57,-118.11
60379107121,525735,1958,5.13,15,2001,102713,35.3,5.6,10.84,83.5,6.78,0.08,11.14,11.28,8.15,12.66,1.07,8.72,11.19,17.08,0.46,1.91,72.36,34.55,-118.05
60379107132,2000001,1948,3.12,10,679,200001,33.9,6.92,20.18,78.6,3.62,0,12.42,9.44,8.78,12.84,0.81,9,11.91,16.15,1.03,0.61,74.91,34.57,-118.04
60379107131,1145349,1952,3.68,10,1351,85953,33.4,2.59,7.11,84.4,9.59,0,12.46,8.83,8.71,12.62,0.62,8.86,11.83,15.67,1.76,0.75,75.4,34.58,-118.04
60379107142,975610,1959,2.48,9,1739,133443,32.3,0,4.14,78.5,6.85,0,11.92,10.26,8.27,12.81,0.68,8.89,11.65,16.61,0.41,1.23,73.85,34.56,-118.04
60376505022,880896,1975,2.71,13,651,118267,45.3,33.79,4.45,73.8,1.92,8.07,9.35,9.96,1.55,1.43,1.54,2.7,2.19,5.9,0.4,0.32,2.83,33.85,-118.37
60376514022,925124,1979,2.72,3,1120,154219,40,25.27,1.16,78.4,0,8.17,10.02,16.27,0.44,2.76,0.8,4,1.45,0.93,0.45,0.37,4.17,33.8,-118.35
60376514023,905431,1975,2.45,18,1694,109675,48.2,15.76,1.59,68.6,2.3,5.17,10.39,17.33,1.67,1.77,0.86,2.97,2.38,2.11,0.9,0.08,4.86,33.79,-118.35
60190084043,655449,1964,4.12,6,1381,92979,32.1,0,13.9,71.2,46.62,0,50.57,83.28,17.68,75.27,44.31,0.82,52.81,44.85,0.63,0.78,118.93,36.86,-120.46
60378003385,673567,1984,2.62,19,1519,128275,47.1,11.39,0.07,59,2.48,0,16.8,35.21,1.73,2.89,0.25,9.89,11.41,12.63,1.55,0.66,14.57,34.16,-118.8
60376703242,817073,1985,1.93,1,384,144834,48,68.49,0,52.6,0,0,11.14,16.61,1.12,3.5,1.14,3.27,2.46,1.72,0.3,0.81,3.15,33.8,-118.36
60376703261,910560,1983,2.28,5,698,157731,53.4,57.59,0.29,67.2,1.45,3.58,14.76,19.01,1.35,3.99,2.03,1.46,6.12,5.37,0.43,0.49,1.76,33.79,-118.39
60376703263,840190,1971,3.03,2,1142,154934,55.5,15.67,0,54.2,0,9.49,17,20.14,3.14,5.21,3.88,3.05,8.47,7.72,1.12,0,0.27,33.79,-118.41
60376703281,453714,1976,2.22,54,2641,57421,53.4,8.18,0,59.5,0,0.4,18.32,21.75,4.52,4,4.19,4.47,9.69,8.94,0.51,0.78,0.67,33.78,-118.42
60190082003,908192,1974,2.02,388,935,123942,31.1,0,1.18,69.9,7.85,0,43.54,53.51,10.21,55.63,43.9,9.86,44.91,43.51,4.2,8.16,139.34,36.59,-120.18
60190082005,721398,1990,2.08,278,1415,85317,23.6,0,4.24,47.1,34.13,0,45.17,58.18,1.18,58.07,46.47,0.72,49.68,48.34,1.54,0.77,135.4,36.6,-120.19
60190082007,216892,1982,2.6,85,1145,81714,29.5,0,35.63,60.2,8.29,0,43.74,57.1,0.69,56.69,45.14,1.24,48.63,47.31,0.35,0.53,136.36,36.61,-120.19
60190082002,610592,1988,3.56,3,2165,111896,31.3,0,5.59,70.2,19.18,0,46.62,61.9,0.42,59.81,46.63,9.22,53.68,47.86,0.32,3.76,133.58,36.65,-120.25
60190082001,515110,1982,3.67,10,1885,83124,33.5,1.11,6.05,72.6,1.61,0,52.82,68.85,7.35,66.01,49.39,15.58,60.76,51.91,7.09,0.93,128.95,36.65,-120.32
60730097062,535239,1976,3.06,18,1767,76459,41.9,7.53,0,72.3,8.63,3.39,7.28,15.86,1.55,1.75,2.02,2.18,0.68,1.57,0.68,0,12.56,32.78,-117.06
60375036011,666163,1993,3.31,4,1806,178449,42.2,11.02,3.43,86.6,0.6,3.42,7.83,21.3,1.9,3.59,0.82,4.37,3.75,2.31,0.66,0.55,21.99,33.92,-118.01
60375036012,365924,1982,3.44,37,2825,48498,39.4,0.96,0.18,85.2,7.13,0,7.23,20.71,1.32,3.85,0.38,3.89,4.01,2.05,1.25,1,21.67,33.92,-118.01
60530103052,675595,1960,4.13,23,1835,76591,44.9,10.63,7.96,82.7,5.08,9.81,12.36,37.77,1.72,40.16,2.12,16.2,16.72,15.05,1.7,1.36,11.76,36.82,-121.66
60530107021,2000001,1964,1.86,59,848,122702,54.2,38.33,4.01,55.9,5.85,1.51,15.03,25.01,8.81,30.89,15.92,18.02,15.99,17.61,8.82,9.05,21.76,36.55,-121.62
60530114002,1413366,1988,2.02,103,2107,124944,46.6,4.13,1.19,68.4,2.49,0,38.34,105.07,34.46,67.88,64.21,45.16,45.34,63.04,12.75,6.06,18.57,35.93,-121.22
60770014001,1952663,1957,3.01,24,1534,152252,37.5,3.72,0,87.9,1.62,0,4.91,15,2.91,3.79,1.92,5.51,1.96,1.58,1.17,0.62,84.15,37.99,-121.3
60770014002,655797,1950,3.23,13,1515,74058,46.5,0.73,13,86.2,13.53,8.49,4.36,14.13,2.07,4.66,2.7,4.74,1.13,2.25,1.03,0,84.28,37.99,-121.29
60770014004,718750,1947,2.91,29,1001,108863,38.6,1,0.3,86.5,17.52,0,5.7,14.69,2.66,3.98,1.79,4.93,1.83,0.94,0.42,0.63,83.29,37.98,-121.3
60014415011,667073,1948,2.92,11,1358,124746,43.2,39.91,1.62,48.7,5.05,30.57,12.33,26.97,4.52,9.76,1.59,2.37,8.67,10.57,0.78,0.35,5.95,37.57,-122.06
60014502001,485065,1966,4.62,1,1534,96157,38.4,22.69,0.65,75.6,10.23,21.9,6.16,33.61,2.85,5.97,3.3,2.64,5.95,13.27,0.87,0,22.39,37.72,-121.92
60014503001,561096,1989,3.42,23,2758,86858,40.4,8.77,1.78,76.6,10.88,15.96,5.66,33.16,2.18,5.95,2.46,1.95,5.83,13.65,0.34,0.39,21.9,37.72,-121.92
60014503002,449162,1972,2.74,37,1803,63925,32.2,13.81,0.44,78.7,2.01,11.53,3.57,34.52,0.95,4.04,0.76,0.99,3.82,12.34,1.22,0.24,22.51,37.71,-121.91
60770016001,365074,1974,3.24,1,1385,85103,28.7,1.73,10.83,81,2.76,0,2.88,11.12,2.11,8.04,6.08,3.42,2.11,2.69,0.54,0.34,85.46,37.97,-121.27
60770016002,445779,1980,3.87,10,1762,95457,31.3,0,3.46,76.6,5.33,0,3.67,10.08,1.34,7.66,6.88,2.89,2.59,2.91,0.73,0.81,85.27,37.96,-121.27
60770017002,721591,1940,3.81,5,1615,41195,32.9,0,7.06,80.7,8.4,0,1.16,11.82,3.13,8.61,6.48,5.36,3.85,4.55,0.73,0.05,86.98,37.98,-121.25
60770017003,412500,1961,3.77,23,1838,43313,32.3,0,6.58,73.4,5.74,0,1.94,11.47,2.68,8.23,6.43,4.39,2.92,3.59,0.97,0.5,86.21,37.97,-121.26
60770036011,557851,1944,3.93,2,953,48323,46.1,1.26,1.68,81.4,8.31,0.35,5.15,15.78,7.76,11.84,6.92,11.31,9.42,8.89,1.75,4.52,91.46,38,-121.21
60730089012,889254,1976,3.03,11,701,69237,40.7,5.42,5.56,84.7,1.79,0,8.43,5.72,1.27,2.05,0.89,2.93,2.52,1.28,0.39,0.22,5.16,32.77,-117.17
60730089013,1123864,1967,2.95,11,1125,200001,38.4,62.13,4.98,76,7.01,7.24,9.27,4.86,1.22,2.64,1.29,1.9,2.25,1.53,0.18,0.94,4.58,32.77,-117.17
60730090001,1171159,1974,2.76,14,2142,196683,36.7,20.82,6.58,87.5,5.61,1.83,8.19,5.95,1.1,2.86,1.24,2.63,3.13,1.79,0.64,0.52,5.5,32.78,-117.18
61110025003,1210821,1967,2.93,5,625,200001,72.3,7.52,0,47.9,4.78,0,14.06,8.48,4.63,4.06,3.68,4.91,4.18,3.82,2.25,0.57,0.06,34.24,-119.26
61110032012,918103,1975,1.71,48,1171,84484,29.6,0,31,62.7,9.11,0,10.68,4.09,0.9,8.57,3.9,0.48,2.39,1.62,0.07,0.19,6.98,34.2,-119.17
60816139001,1040698,1976,2.7,48,2043,109910,39.4,10.82,0,70.5,4.85,9.92,6.93,28.9,1.8,3.68,2.34,2.43,4.74,4.41,0.56,0.6,2.86,37.47,-122.15
60816004012,849760,1980,2.36,49,2089,66948,42.5,9.14,2.73,77.9,3.57,2.74,4.3,14.71,1.94,4.2,4.1,2.49,3.48,1.74,0.04,0.27,4.75,37.71,-122.45
60816024003,851064,1999,3.42,16,2026,150404,47.1,11.11,6.61,81.1,3.75,1.84,6.81,7.92,0.84,2.45,2.13,0.79,1.43,2.56,0.25,0.51,3.73,37.65,-122.43
60730098052,217213,1964,1.32,147,1219,42013,46.8,7.47,0.25,63.5,2.34,3.42,6.32,20.71,2.23,5.9,2.95,6.03,5.55,2.96,2.43,0,16.85,32.82,-117.03
60730098053,1983871,1961,1.71,46,844,99476,47.1,22.51,1.66,59.6,3.91,7.59,6.98,18.85,0.98,5.55,3.7,5.66,4.46,4.46,1,0,15.28,32.81,-117.05
60730098054,650552,1959,3.45,17,1901,105761,40.9,16.99,1.16,68.7,2.54,3.85,7.1,18.87,2.03,6.11,4.49,6.09,5.22,4.92,1.36,0.26,15.36,32.81,-117.05
60730100011,265123,2000,4.02,12,2563,76886,41.2,1.21,7.18,83.4,6.24,2.36,6.18,8.53,1.86,12.86,2.31,2.61,5.69,3.28,0.66,0.19,5.22,32.59,-117.06
60379203293,917763,1956,3.2,1,667,119198,44.6,16.19,1.8,60.8,12.9,0.97,1.07,27.12,1.43,3.14,0.76,4.66,1.38,1.27,0.41,0.46,40.65,34.41,-118.55
60379203301,1062030,1956,2.59,14,882,126749,52.6,3.06,0,66.9,0,3.18,2.55,28.16,1.38,3.63,0.7,6.42,1.9,1.15,1.24,1.83,41.09,34.41,-118.56
